ID,Name,Address,City,State,Zip,Latitude,Longitude,ShapeName,ShapeType,ShapeDistance,Households,Total_Population,Mosaic_A,Mosaic_A01,Mosaic_A02,Mosaic_A03,Mosaic_A04,Mosaic_A05,Mosaic_A06,Mosaic_A_Pct,Mosaic_A01_Pct,Mosaic_A02_Pct,Mosaic_A03_Pct,Mosaic_A04_Pct,Mosaic_A05_Pct,Mosaic_A06_Pct,Median_HH_Income,Kids_250k,Kids_500k,HH_GT_250k,HH_GT_500k,HH_GT_250k_Pct,HH_GT_500k_Pct
756,100756,,,,,42.375000,-71.340000,20 minute Drive Time,P,20,22355.236080011928,62563.443156753128,12750.648791744652,11682.954942510116,10.764718354459546,492.89275071929904,74.67216496244923,432.79541985091396,56.568795347284158,0.570365204201317,0.52260485645043,0.000481530068210034,0.0220482015468403,0.00334025392061122,0.0193599127426742,0.00253044947254496,191791.947389177,2785.3858869206742,1206.2493729269195,7107.6306269487695,3078.05644704815,0.317940307206318,0.137688389244982
757,100757,,,,,42.375000,-71.325000,20 minute Drive Time,P,20,13881.049610771654,39633.224845184828,8258.7726483977476,7724.9818221056712,1.9230769230769229,209.29138374446063,29.710347470014597,249.09624123691131,43.769776917490745,0.594967446985346,0.556512802613363,0.000138539734170003,0.0150774897873754,0.002140353093109,0.0179450580627284,0.00315320369459133,195191.123876713,1733.6171742324184,754.94700051899974,4590.9380380319162,1999.2389051610273,0.330734214397546,0.144026493760935
758,100758,,,,,42.375000,-71.310000,20 minute Drive Time,P,20,23257.2842171281,64595.276440535941,11591.416518484666,10747.091484882092,3.5099823535403973,306.66316739811828,60.781375206996252,395.60530382919217,77.765204814522065,0.498399400818606,0.462095719540946,0.000150919699857107,0.0131856825816435,0.00261343390911623,0.0170099526727134,0.00334369241432114,172719.320593685,2322.1264180584676,1002.3678858892056,6701.3938497239287,2892.7201953436338,0.28814171883356,0.124379104986525
759,100759,,,,,42.375000,-71.295000,20 minute Drive Time,P,20,26741.129978090426,72586.076391302719,11423.958209300683,10486.503702850117,2.94192646963266,274.00047626374328,78.6943824217463,451.85013813286832,129.96758316235176,0.427205515199267,0.392148862499151,0.000110015039455814,0.0102464060601866,0.00294282188098342,0.0168971968837173,0.00486021283576412,151415.933577982,2175.92156778901,939.766995984081,6873.1603815511135,2968.4752338064909,0.25702580209521597,0.111007845825462
76,100076,,,,,42.570000,-71.205000,20 minute Drive Time,P,20,26010.388487409073,71714.934299166256,982.15610008813564,99.8254338675542,6.1102196171110856,91.121923904362234,233.34160471670913,548.84025131571684,2.9166666666666661,0.0377601472797521,0.00383790630101034,0.000234914584996256,0.00350328961631895,0.00897109263976059,0.0211008094547067,0.00011213468295864,115409.282197072,874.42183828735335,320.9432030896225,2649.7750269413536,972.55952147661321,0.1018737197340992,0.037391195519721
760,100760,,,,,42.375000,-71.280000,20 minute Drive Time,P,20,29021.290736406911,76564.182735913855,9739.2451761566826,8877.26895057793,7.6995630784599065,195.78987190193183,79.377335994978253,427.82963585379383,151.27981874944425,0.335589662934561,0.30588815057221,0.000265307396159361,0.00674642191762737,0.00273514147650918,0.0147419230846644,0.00521271848738503,131686.92547302,1830.4201479079693,788.75163312675159,6509.220523814799,2804.9070178827724,0.22429121374843047,0.0966499747843415
761,100761,,,,,42.375000,-71.265000,20 minute Drive Time,P,20,33097.58497209393,86345.586884604636,8799.50150422327,7540.3097229140167,14.600822051700034,181.17076290988095,106.2046112112366,689.5234581621678,267.69212697433585,0.265865364848901,0.227820541265219,0.00044114463529622,0.00547383632560002,0.00320883264748115,0.0208330444273664,0.00808796554794071,120759.755347515,1666.1376402098895,705.17779219585555,6385.485750251195,2702.5994940568,0.19292905375528441,0.0816554892550464
762,100762,,,,,42.375000,-71.250000,20 minute Drive Time,P,20,36647.0573727454,93487.77787492222,6140.1923473745182,4365.4156428125,33.492925149357127,202.69002955911989,194.82297449523557,1020.8494201394758,322.92135521887479,0.167549396529202,0.119120495771622,0.000913932183113452,0.00553086779922094,0.00531619694628269,0.0278562453120366,0.00881165851692728,112198.272524542,1323.5048003861832,546.98221118477306,5519.5203631470922,2281.1246714274457,0.15061292116872621,0.062245780015176
763,100763,,,,,42.375000,-71.235000,20 minute Drive Time,P,20,42958.583906765074,106944.99950048288,4621.3765381610383,2322.6768160118459,39.305108892922057,199.51983860351018,252.21856353991575,1347.1462706519583,460.50994046087862,0.107577487847156,0.0540678161331587,0.000914953551034822,0.00464446963700053,0.0058712029262258,0.0313591871085818,0.0107198584911538,107417.147897239,1194.4006165365754,484.72847654776604,5298.3821170240681,2150.264037204101,0.12333698262781159,0.0500543509970188
764,100764,,,,,42.375000,-71.220000,20 minute Drive Time,P,20,40974.909760968752,99861.900091614414,3630.8578406374731,1372.7266697883726,34.239975262956285,172.34767304273791,232.14825481721323,1347.1914432513497,472.20382447483746,0.0886117348840656,0.0335016398522001,0.000835632719210332,0.00420617578045066,0.00566561967241596,0.0328784480822612,0.0115242187775272,104334.469225448,1014.2096587505218,403.10491915838617,4645.3767836852212,1846.338394326312,0.113371251109142,0.0450602186825331
765,100765,,,,,42.375000,-71.205000,20 minute Drive Time,P,20,43969.458517848143,106484.44629795448,4573.19661040888,2137.3905819802349,37.7090623481062,190.1073104318921,218.77091524004953,1445.2737493149543,543.94499109362982,0.104008481445195,0.0486108006336403,0.000857619439020367,0.00432362182387858,0.0049755198861784,0.0328699465045331,0.012370973157944,106323.46667141,1156.6325825223912,447.86401976750687,5199.3362502075734,2013.254397574264,0.1182488123681817,0.0457875640373656
